font_name,capitals,cursive,display,italic,monospace,serif,angular,artistic,attention-grabbing,attractive,bad,boring,calm,charming,clumsy,complex,delicate,disorderly,dramatic,formal,fresh,friendly,gentle,graceful,happy,legible,modern,playful,pretentious,sharp,sloppy,soft,strong,technical,thin,warm,wide
ABeeZee italic,-0.1466882687820864,-0.7015873498857338,0.46545301151466495,-1.3867761272567471,1.328270283211185,0.4344026353869953,-1.743293434523543,-0.873187144448487,1.5568225891615073,-1.147386477230243,2.052785520584978,1.9355714415533263,-2.8568440738205076,-1.8525496225367675,0.9614833313390446,0.558637384280704,-2.686512239352705,0.5164785707372368,-0.04238058897093602,-1.6088054794578428,-3.294220092963131,-3.4237050810328045,-3.593941422310688,-2.4024466229513854,-2.063955167597214,-0.82375046724488,-1.1608944367216518,-0.44754658046235846,0.5463924726677687,-1.7555847836570821,-1.2923218813637036,-2.781448797187342,1.755395465662426,0.655860186092831,-2.0219838465385145,0.9656060078093617,2.711404680029079
ABeeZee regular,-0.1466882687820864,-0.723259285383756,-0.05216305852109503,0.583038020999903,-0.5070535732459664,1.4193388461960064,0.8395852585390416,0.9710284616880508,0.5073643770641117,0.6082760174521727,0.12189390693188965,-0.3899729574505791,-0.7596015764141302,0.34312238760770875,0.7005562484827048,0.9163222270059378,0.14413248681828802,0.546231167883157,1.2189104193137497,-0.8517256920463749,0.26173063437778926,-0.16374960053499177,-0.3709371893967993,0.2602076549705117,0.32938977971990807,-0.6155266395321363,0.8311561766864025,0.9236224847070372,1.052869386197478,-0.16555341044476066,0.41544153380552223,-0.5237516197213351,0.5332553186224213,0.8622989489228415,-0.5035721697112812,0.6541999548249937,-0.08256787294709525
Abel regular,-0.1466882687820864,0.13070037988067526,0.010736107884179327,1.238633107367845,-0.5070535732459664,1.5401329097857903,0.9465418081175428,0.834939152263466,1.7244864251791647,1.119854019129303,0.16469391103439623,-0.4118348992510349,-0.9146142277990275,0.6078839878449332,0.7081403999324557,1.1483515045046153,-0.22279933967650245,0.7518585848443095,1.322634488692558,-0.2858258317299215,0.21879060834398162,0.0886649421600545,-0.07793680458644528,1.1106401717766425,0.8909860721824789,0.1285219309933049,0.9195435207723188,0.6773909181532729,1.6821443716975257,-0.3913652869383319,1.0148800898330745,-0.8889082542423603,1.095663153911718,0.5312791777293573,-1.2269100157589004,1.4113828929783705,1.190819552438063
Abhaya Libre 500,-0.1466882687820864,0.1318747212130804,0.3160174123479943,-0.06705724032738386,-0.5070535732459664,-0.6303520991559967,0.45053562441796224,0.5072854063930841,-0.38231790377356784,-0.4405896129028965,0.6428310997224004,-0.12825877647245823,0.048633112082437376,0.14624259458633118,0.444308748435785,0.4333700442814183,0.31816745486960596,0.39447531735189456,0.24697161676567886,-1.028171485844819,-0.2309496643258826,-0.014398629021663629,-0.22590493479127202,-0.320155076093132,0.025516052667167177,-0.22120490978617247,0.5243020009919014,0.4230324267045677,-0.14662634934304802,-0.10510147294740177,0.5337670016700347,0.4779179972762448,-0.6006546063140427,-0.23500510416614243,0.4414950836897779,-1.5005715897659984,-0.935445553989447
Abhaya Libre 600,-0.1466882687820864,0.9245551205865522,1.1959380226332426,-0.06426747400241371,-0.5070535732459664,-0.5677463486699924,0.8864509735404256,1.0418529157935632,-0.42726061692928546,0.12415066833522895,0.28514535115145073,-1.1832940685405084,0.41288094722966684,0.8543783907915145,0.68296747171626,0.6162241263258301,1.0765321201211606,0.900269468832539,0.583916726287387,-1.0003403451735178,-0.3991583377365084,0.6568826841619119,0.4202812846151269,0.7074178577737354,0.859313706349108,-0.879494078452988,0.751774335582825,0.9991886284670227,0.14847113902697154,0.3564937336475535,0.854316190897123,1.2504182156302879,-1.5083250105582449,0.6052758534788555,1.2581712280534592,-1.211377409204949,-1.2503717779251389
Abhaya Libre 700,-0.1466882687820864,0.9245551205865524,1.1959380226332426,-0.06426747400241371,-0.5070535732459664,-0.5677463486699924,0.8864509735404256,1.0418529157935632,-0.42726061692928546,0.12415066833522895,0.28514535115145073,-1.1832940685405084,0.41288094722966684,0.8543783907915145,0.68296747171626,0.6162241263258301,1.0765321201211606,0.900269468832539,0.583916726287387,-1.0003403451735178,-0.3991583377365084,0.6568826841619105,0.4202812846151269,0.7074178577737354,0.859313706349108,-0.879494078452988,0.751774335582825,0.9991886284670227,0.14847113902697154,0.3564937336475535,0.854316190897123,1.2504182156302888,-1.5083250105582446,0.6052758534788555,1.2581712280534592,-1.211377409204949,-1.2503717779251389
Abhaya Libre 800,-0.1466882687820864,1.7547076842940428,1.3447059024113224,0.5883784308219885,-0.5070535732459664,-0.667671828764442,1.0148501927223,0.886788453989174,-0.2579458241018262,0.9218027399450983,-0.0454337281545772,-1.5098076741358086,0.5119699671821524,1.2082207679399002,0.47803401764850934,0.6400352735984214,1.3425431103940135,0.796751556869219,0.6903287669763172,-0.15649288390446428,-0.3629983158133011,0.9685815819614849,0.6598487335181822,1.1651296736689263,1.5066968639832081,-1.0004148350736506,0.9610688956353249,1.060639586883162,0.4182100439349405,0.2790072295701823,0.9473275305510119,1.4315284888671234,-1.5148664917630281,0.15206757614012542,1.432212509193016,-0.6639977016639227,-1.2797892166562788
Abhaya Libre regular,-0.1466882687820864,-0.7268890676839174,0.1955608346461742,-0.7252826778017258,-0.5070535732459664,-0.6362927908079532,0.1710105242590217,0.3527043879614286,-0.35902106879080725,-0.9709051393433284,0.8409339758540016,0.5387663686767077,-0.3853597843189032,-0.33569568455076154,0.4423723693422314,0.43013483405416364,-0.1452128008469202,0.23110010935536257,0.4275400424220802,-1.4172617466024187,-0.25290396335068605,-0.842783483232235,-0.8374478221259088,-1.3996416444901028,-0.5369851645334996,-0.369740193805313,0.1540757672735356,0.3021265966885912,-0.4759405564940522,-0.6350426844792323,0.16823099030863903,-0.21067191530339338,0.06912924972694201,0.06149427787861433,-0.19950941624498303,-1.2500832462990517,-0.5842606265014197
Abril Fatface regular,-0.1466882687820864,0.9479351889317094,2.0348606624590024,0.584074219920606,-0.5070535732459664,-0.6810764663380877,0.8752802414716024,0.7164955259436673,0.4486636904933785,0.9693001864381211,0.269044397227174,-0.6155127023560032,0.06691992692345444,0.4894854868870604,0.4299472701585964,0.6175182104167322,0.2405809160400243,1.2712086533677698,0.8278896516707732,-0.3691373508636201,-0.021415251574451632,0.4936226908740583,-0.2561444534640866,0.7817217239904872,1.3125000151877397,-0.7342176517044747,0.4724369745565805,1.2067816573623782,0.5349290034314995,-0.6597635798819323,0.8608255381512829,0.45535647859657113,-0.5033301298526325,0.3128779038082041,0.5696144655122616,0.047002135411264544,-0.36351581493751745
Actor regular,-0.1466882687820864,0.961920526617625,0.9109553875825949,1.237836031274996,-0.5070535732459664,1.5389143063700041,0.839071661662314,1.3489603183227556,1.5781015880433977,1.3390394832209511,0.14309009943979756,-0.5261775732721252,-1.0547422624528653,1.2046124326726133,1.2340286887567067,1.5271299179115476,0.10738096842532781,0.8779110082554277,1.5134804517111886,-0.2368939569548891,0.20200202673677975,0.2827071967521812,-0.08850595674393337,1.3353350632160998,0.7704500970680499,-0.40850344344541234,1.2157245077470116,1.1024148323957568,2.089965974224191,-0.5178781045874434,1.202493942914091,-0.6156975348885003,0.7666745138077381,1.0574587727240585,-0.9324935784213363,1.5079275661846823,0.6115924642435245
