font_name,capitals,cursive,display,italic,monospace,serif,angular,artistic,attention-grabbing,attractive,bad,boring,calm,charming,clumsy,complex,delicate,disorderly,dramatic,formal,fresh,friendly,gentle,graceful,happy,legible,modern,playful,pretentious,sharp,sloppy,soft,strong,technical,thin,warm,wide
ABeeZee italic,-0.15555717746476108,-0.707790039995735,0.45237868612461746,-1.3903731094951546,1.2140909775188746,0.42574169785400595,-1.7513457604239309,-0.8740669346157098,1.5576682259571306,-1.135375202024591,2.0046500557875735,1.903281941532496,-2.784705556259377,-1.8361872602531222,0.9384967484786856,0.5507414322109421,-2.633181836218304,0.5153406318940914,-0.04736762300176136,-1.5801878189308078,-3.0527444392059966,-3.347124108615099,-3.387679398723648,-2.3589867285065655,-2.059731192597239,-0.8115988484369097,-1.1178666637234858,-0.43455547840001013,0.528762420850609,-1.7155577221315428,-1.2994572220731737,-2.743902946524428,1.7339510207536886,0.6355590129247269,-2.016441640641763,0.9683195372180682,2.6378732198626444
ABeeZee regular,-0.15555717746476108,-0.7293895368289111,-0.05112150537101951,0.5496035016378485,-0.4920174819042266,1.394506661027257,0.8105542080083761,0.9404024193313425,0.48527472524544224,0.554032064621295,0.14603909562055334,-0.3586107605160558,-0.7360999838433805,0.29587029072116017,0.6728686415828697,0.8785731735111612,0.11475279120552581,0.5204423988613047,1.1947940359504534,-0.8375852647203879,0.243238660550676,-0.18551908493621286,-0.3436495238315737,0.2012667787981662,0.27790272262042226,-0.616011911923017,0.7898677962336502,0.8909591531196314,0.994343257137372,-0.16854994075010685,0.3824525792074695,-0.5320929641863306,0.5359182108041671,0.8506286431361647,-0.5003298007120979,0.6276858134193849,-0.08833858872175761
Abel regular,-0.15555717746476108,0.1913656261796425,0.06386572556347553,1.2351950719229123,-0.4920174819042266,1.5532344149390338,0.9265359322773025,0.851794053794627,1.776487697504925,1.1083996063077879,0.17988502146145083,-0.3845755043765837,-0.9096558813626306,0.597926163810671,0.720941844674548,1.16051187414817,-0.25617962085239543,0.7502152991143136,1.3315983958861768,-0.24654210979695368,0.20109585204095923,0.07782884207745788,-0.04586578057154477,1.1037286727831632,0.8842330614485469,0.12871747521541427,0.8933017856721023,0.6683241310408575,1.6909116136332472,-0.4294859276845389,1.0088701960283348,-0.9076319070063784,1.1085089676362445,0.5315010723343185,-1.2547123675094527,1.4063719335392093,1.200926879083437
Abhaya Libre 500,-0.15555717746476108,0.07103997715500458,0.21580683666248535,-0.0824109445998197,-0.4920174819042266,-0.6362072296106184,0.3644522478798108,0.4224538355404588,-0.3857506126551677,-0.4567766559165853,0.6197515651512967,-0.06647428553122418,0.06033936492323948,0.1021683322398653,0.3804724221412112,0.38914795020929277,0.262567887759862,0.31776387956190244,0.1914595764080724,-0.9477058138691344,-0.1890282854129348,-0.03813127195722789,-0.2057968387917356,-0.3482830365724663,-0.03302145691764329,-0.17684606008989112,0.4622776966668123,0.3450260519409195,-0.19389194147777003,-0.10617425852242723,0.4617815641294331,0.43894455061632254,-0.5302777620660986,-0.2802559089082289,0.3810676877879339,-1.4693750981850222,-0.868640805077061
Abhaya Libre 600,-0.15555717746476108,0.8552494909234151,1.1114732692185727,-0.08225620607257685,-0.4920174819042266,-0.5681453984461603,0.8262274843783616,0.9762601401353025,-0.44703773020745785,0.09550584794749627,0.250427642834355,-1.1512818872693331,0.4456820955611035,0.8209302960644415,0.6289112380332046,0.5681049200049823,1.0367091355942633,0.8344825085523897,0.5358792641125196,-0.9357198307912322,-0.35640230496452185,0.6426411314490638,0.4263663236224259,0.693538339652558,0.8099187711163969,-0.8493393551640686,0.6853514089713714,0.9410165331038669,0.09877623908467593,0.37276507429333505,0.8042094059829267,1.250714484106392,-1.4775407348039038,0.5993659076231195,1.239042979652351,-1.1864898665912011,-1.1953657230440076
Abhaya Libre 700,-0.15555717746476108,0.8035003255726255,1.1351726748084912,-0.0854339084451207,-0.4920174819042266,-0.5635171029558834,0.831360875654939,0.9751709358375172,-0.44496738811401443,0.06436601920114952,0.24604520717711337,-1.1517356110613295,0.445729484898805,0.798900111239025,0.6294870393717918,0.5501439709736315,1.0154366784601432,0.823539966654877,0.5376312117783548,-0.9625067370658503,-0.3313799264736628,0.6435792657088255,0.40871268499753177,0.6776165736478398,0.7974121795853337,-0.8118722313473801,0.6673045392325838,0.9481836586326685,0.09205994540388995,0.3763157358982989,0.812730199954641,1.2375060128505937,-1.4549467496373996,0.6119521880820501,1.2244994067404285,-1.1752791413521104,-1.1831155817937375
Abhaya Libre 800,-0.15555717746476108,1.6378207803847487,1.3095580492442567,0.6228534682745783,-0.4920174819042266,-0.6658087412697035,0.967917338052754,0.794685531884218,-0.25969680169173287,0.893816371651418,-0.12140546599520519,-1.5028469371206716,0.5596133428898263,1.15744299047064,0.40311027482467354,0.5510648084900784,1.2785000680826522,0.6885651772854309,0.6499572022847496,-0.07545291527229714,-0.27055140045453846,0.9764158561118194,0.6391587500035943,1.1517795751395337,1.4827206095085903,-0.9033857770042295,0.8636897723046114,1.0142720264663632,0.37310875758378304,0.2983566401282093,0.9191194755111063,1.4236273697177044,-1.4330604088579704,0.13766335606453223,1.3965583256752319,-0.5612196389920463,-1.195377748572288
Abhaya Libre regular,-0.15555717746476108,-0.7326767074467371,0.16123348709165716,-0.7240706682209227,-0.4920174819042266,-0.641108687475803,0.1428734723493756,0.31964161438184346,-0.35965222988806284,-0.9613270807271693,0.8165268934490156,0.5472348746152187,-0.3715836244406158,-0.34654203648775855,0.40396154809651164,0.4098309659859595,-0.16101806005835065,0.2020275366415067,0.4085991986526488,-1.3513895560931428,-0.2161967926587422,-0.828906945623679,-0.7747583673989088,-1.3861737893722546,-0.550218273919972,-0.3545872627167135,0.13659551673366785,0.27566824646763544,-0.4954677789514453,-0.6189465231899108,0.13262188562694432,-0.22402800460598996,0.09122651043615009,0.03979174750721145,-0.21450851678279578,-1.2296207055169017,-0.5614289102257691
Abril Fatface regular,-0.15555717746476108,0.9823849821524538,1.9622556421294342,0.6071228041069799,-0.4920174819042266,-0.6811968606780067,0.8936309078183499,0.7225165000715857,0.4453551772453438,0.9835603414915651,0.23557844020758964,-0.6763827858451916,0.08961638773853338,0.5248872198404566,0.4246368036234487,0.6139680920314212,0.2752196190003966,1.238564752620311,0.8372969399858486,-0.3344861286455645,-0.006684899364156684,0.5242963175521728,-0.20522769854376854,0.7996727565066258,1.3418614418808745,-0.7160140058619079,0.5007790118445131,1.2103169428615488,0.5468209814925604,-0.6111710030971352,0.8697409303326418,0.4999658919094765,-0.5354478918499246,0.2782022749134277,0.6055957221871049,0.053827834758474635,-0.3915731295457624
Actor regular,-0.15555717746476108,0.9647215583614213,0.8944077732302661,1.2347272576290471,-0.4920174819042266,1.2725633403146275,0.8794814906835167,1.3690858886773147,1.516162770319165,1.4019906677085454,0.010956877862807102,-0.6532471664957463,-0.9403772347111603,1.29445921347956,1.143919400668792,1.5092421778266745,0.2169032070735184,0.8213230122622176,1.4928898711514575,-0.15516676545610758,0.27214731625789296,0.3837295035842212,-0.010065899970949326,1.3835352149752926,0.8562323074830246,-0.38233428654934615,1.1846999699888137,1.12461672117745,2.093824098977517,-0.39477619231789923,1.2031354396169651,-0.4704297853311019,0.6626645192983464,1.0789194051997155,-0.8131000258425958,1.4451174964173512,0.4499556176215009
