font_name,capitals,cursive,display,italic,monospace,serif,angular,artistic,attention-grabbing,attractive,bad,boring,calm,charming,clumsy,complex,delicate,disorderly,dramatic,formal,fresh,friendly,gentle,graceful,happy,legible,modern,playful,pretentious,sharp,sloppy,soft,strong,technical,thin,warm,wide
ABeeZee italic,0.0,0.01845741344518502,0.44867136481898423,0.005051719556836164,0.2507685874846098,0.2725771915554892,0.21433332926012205,0.37276928484467875,0.7691893999904692,0.4707191198655084,0.6399656563427092,0.7543379573557781,0.3588692677629437,0.3458846886883463,0.5797973469101039,0.6656876061567273,0.09903332604447687,0.5026987595755823,0.6110586807277281,0.31427235458421005,0.5820497358478374,0.3392473081301785,0.5149849717115896,0.3261352032559209,0.2633363554831802,0.5143968447614431,0.41763696286265956,0.4609687817976796,0.5855809563235931,0.39880879158923493,0.2704941684131183,0.25541645405463903,0.7851285260085888,0.6245229879475837,0.09636479774545821,0.7232961079274588,0.7706063842101938
ABeeZee regular,0.0,0.012192783499646979,0.32880422072951776,0.7444862743580727,0.0,0.4685527245511291,0.7165214056564687,0.7884828313586346,0.6252383646872026,0.6748585836878541,0.3956309800909914,0.38661561556493784,0.6051849631513353,0.6600133754042126,0.538975943218809,0.7358842854604305,0.4618865348291745,0.5057057677002096,0.828552585673805,0.41849586757891105,0.8640650901120792,0.6955593582236081,0.7896513254696037,0.6645311975533991,0.6118198123046032,0.5447524734687658,0.7137283566328979,0.6991703155422954,0.6564942517835447,0.5899952229930966,0.5647694294224352,0.618375020529574,0.5867920658901702,0.65531343581529,0.3789846667486187,0.6808746273974826,0.46422808320186687
Abel regular,0.0,0.26533522545020377,0.34727217982259334,0.995583191655676,0.0,0.49473414765226487,0.738064123043522,0.7611477218681645,0.7942101166848254,0.7368739719759244,0.40052976197512,0.3826901955643793,0.5862081265978967,0.7001659212169375,0.5420734256913992,0.786061978668491,0.41435634811230343,0.5360581655669641,0.8483833406581673,0.49808092400180226,0.8606732817190809,0.723941817917592,0.8152601173738336,0.7763466135402604,0.69657309850574,0.6554965143380764,0.7278208788628129,0.657319522758976,0.75026798038491,0.5613516248879531,0.6701011639565323,0.5588830270178928,0.6791403139277264,0.6072037352398901,0.2425325987651442,0.7817915750271894,0.6054722057433721
Abhaya Libre 500,0.0,0.2543034672151838,0.40679454945265714,0.5015819447126965,0.0,0.059771150664546045,0.6370761239399328,0.6793251994028641,0.5048761656560903,0.5528303592995779,0.4603089230159986,0.42996047429303286,0.7004209449891022,0.631773558957483,0.49723867514461023,0.6378710606310946,0.48333951779166645,0.48168415660126945,0.6582635760047465,0.39716685717249095,0.8256870446145693,0.711999886061606,0.802049977946715,0.5911514552883067,0.5669273694105427,0.6056153751504767,0.6664243785417192,0.6085760536960745,0.48440191787014447,0.5974409621433885,0.5830590768339404,0.778989234900223,0.4050779077296576,0.49236429025793493,0.5511587364883392,0.3986803408189388,0.37256363526461345
Abhaya Libre 600,0.0,0.482665544264161,0.6134253449964185,0.5018727257856826,0.0,0.07268141020156617,0.7236307024689179,0.8019502220990546,0.4980450596009149,0.6188111932831104,0.4139845468797562,0.2600061660370483,0.7443592822990603,0.7345912360206256,0.534897192973718,0.6745803522588616,0.5821792245599169,0.5542017635147892,0.7171151705677583,0.40018039842619396,0.8120206313364025,0.7864345744850575,0.8577289421657638,0.7240105114741106,0.6897246555547278,0.5070350049302972,0.7004456956517232,0.7109714763703812,0.5267364923619665,0.6541319477743417,0.6397959586899749,0.9061301991744831,0.2546430083228011,0.6178910153392426,0.7057128201536127,0.43665625111367534,0.33736616732072944
Abhaya Libre 700,0.0,0.4776695015329797,0.6151905066531081,0.501352364736831,0.0,0.072994766845518,0.7239258655859709,0.8018587753846153,0.498126212179777,0.6175794814429076,0.41380752367498785,0.2600039616300078,0.7443687940258714,0.7335405556027295,0.5349397981327761,0.6733944475747672,0.5812669210896589,0.5536827752499227,0.717204132951863,0.39892807206255004,0.8127023142958834,0.786448084873976,0.8572030056610049,0.7233052066548269,0.6890960311509865,0.5088485915489858,0.6995275958457591,0.7113612038865427,0.5263977073946969,0.6542734762763543,0.6402681880563025,0.9054357155150258,0.2558497217599755,0.6185264945072372,0.7048168269888518,0.43713021877246155,0.33782324292098703
Abhaya Libre 800,0.0,0.7181522479947295,0.6517506044456249,0.754421156973352,0.0,0.052852081964413836,0.7493140817185527,0.764591817223417,0.5218429479529704,0.7127436210589317,0.3698112650118602,0.2066537924596993,0.7567470611623205,0.7848637574113373,0.5018788089159874,0.6765694602091192,0.6155812159785805,0.537345107027907,0.7358642392840887,0.5179247038577875,0.8163219482057592,0.8216271108072376,0.8777797377864265,0.7829354621955185,0.7858824236985007,0.49230473778284195,0.7303165723987404,0.7222792502032126,0.5656558892661883,0.6448875824615122,0.6570382388289342,0.9350436058286905,0.2563593307137088,0.5508956203262321,0.7370826574646107,0.5123821003158074,0.3352468498802313
Abhaya Libre regular,0.0,0.011175583869746335,0.3838418958651146,0.2552541232997716,0.0,0.058643800152329575,0.5862450500894018,0.6481473889715625,0.508217906898395,0.4914291716148049,0.4856375516642133,0.5335928505848135,0.6491059354123416,0.5637466518494569,0.4982366768496868,0.6388293526855503,0.425046564936572,0.46067078444326404,0.6916772757738043,0.3426261452750521,0.8237757887488305,0.6219273246751251,0.7501967871689837,0.4539693983659502,0.48661477848775586,0.5820953979701471,0.6128255470918216,0.5903251707784323,0.43834902676761045,0.5338253998015073,0.521783718847622,0.6688255083315939,0.5119854219014066,0.5370794000821322,0.4344962154382268,0.43137670638508807,0.4098018832695975
Abril Fatface regular,0.0,0.4996370494367682,0.8104293047443543,0.7518930277836133,0.0,0.05000725778812086,0.7265761162496236,0.733609104605844,0.6180955322800905,0.7201063142950539,0.41198494718373174,0.34569284222591323,0.7029741688278153,0.6851763379928378,0.4980341791030754,0.6778451347835731,0.4771687596879478,0.6086335542047326,0.7627043235326804,0.48630742761366835,0.8419909740685811,0.770108965339136,0.8003379909615457,0.7350384114084989,0.7601034360254109,0.5280408630808159,0.6631521083907252,0.7510872947465123,0.585339854061727,0.5321536644686274,0.6442937671977004,0.7797466317628555,0.41546552798370107,0.5734351292596174,0.5808925679728365,0.6020692658500546,0.43231066197721657
Actor regular,0.0,0.5020282488615061,0.5532697874379915,0.9953193458438233,0.0,0.4757500812502899,0.7211986311552689,0.8784850559660555,0.7694632167511766,0.765739149243598,0.39156378669265307,0.3562269500123921,0.5738993549221688,0.7914120165427907,0.6187086905020953,0.8609281044253092,0.46327535865272235,0.5515190523238968,0.8800497528860703,0.5070643546338521,0.8617267725752015,0.7495121057868875,0.8158706949687823,0.807689295899163,0.6837199946747409,0.5768565408962285,0.7721923281858546,0.7339336407396869,0.8088744951135656,0.5522859134983014,0.7033319181782091,0.611980091920695,0.6189429146297987,0.685809987757637,0.3063996562677569,0.7919511739220865,0.5351227886624331
Adamina regular,0.0,0.4991935665391,0.6504013207116901,0.5063138229358018,0.0,0.04571521779786829,0.6246048966758103,0.7287164296466032,0.6737793949139719,0.7326045391491474,0.4677478819501101,0.4257359577820153,0.6386727294218928,0.6728967579598559,0.5340268465330992,0.7476228579114753,0.4243710368580793,0.6201393030004956,0.7806623856905596,0.43920351770338384,0.8406817170606238,0.7182572708857193,0.7559731030768798,0.6713040797991056,0.742679013476478,0.5297489074723679,0.6738760103601275,0.7178515972650615,0.6077850780375252,0.4677912244405891,0.5826418442837139,0.6870469669769378,0.4954295179323987,0.52329453802776,0.4420670749501535,0.6264249065486431,0.48023798386599553
Aguafina Script regular,0.0,0.01142927368809143,0.040830055181843676,0.005381417746728082,0.0,0.053141646109391275,0.17626133568089952,0.11575494006689177,0.37492533795610467,0.4775005396494462,0.19494378405786789,0.4858697429456125,0.8769121915936953,0.505119443357249,0.10113544404637229,0.11739006182761501,0.4154304452542572,0.13668004130164724,0.21129203687189044,0.8558413968300028,0.9211470057297962,0.7387827773073549,0.9055842089951899,0.5540372854959672,0.4090271012096804,0.9012075283813764,0.2517605931490836,0.15707975015619963,0.2380816428718655,0.6926881827553263,0.17527914875203995,0.802587360204642,0.46357539193676517,0.1952485211807144,0.5231659589506503,0.516016740981139,0.5086915876988886
Akronim regular,0.0,0.011400852166346306,0.017526974090779766,0.5523226380537427,0.0,0.05489303414093993,0.3972461451261145,0.28755861750395295,0.5301317536569787,0.563914755717237,0.2228482732328057,0.4127199036311484,0.7742400630152042,0.5685162744926762,0.1893073699485681,0.26930723542954815,0.3884652721968303,0.19949918211141754,0.3912042784758578,0.7086452645671716,0.9142518161509087,0.7547975713005545,0.887194964201643,0.6554855327481149,0.4845979844715861,0.9202545044796391,0.47502420042964094,0.2701588777032192,0.43051701516922014,0.6688300313132208,0.3286166122725779,0.6787600756547453,0.617868378534598,0.33198507905039937,0.3897768268956516,0.6875873147925935,0.5107323794798801
Aladin regular,0.0,0.014967800716549145,0.25433819092611454,0.005090199588338353,0.29411544091097247,0.05471771280099377,0.2222546635906301,0.3716880622742963,0.7616278383686381,0.583972688960988,0.47737677019639585,0.6822345916633045,0.5086949720644842,0.4567043438319869,0.47473741811365827,0.5893903244931589,0.17927538192618778,0.41914555939347314,0.5790151585191112,0.46038722572085466,0.8008465043719609,0.5353330593575467,0.7119533335267594,0.4613190095870561,0.388996683544495,0.610882188602155,0.46088073887732467,0.43398851934035576,0.5665029411446645,0.5306608860432299,0.26695325796076214,0.3599674279222342,0.8116376511841723,0.6647769625045818,0.10880976324434886,0.7609225130714606,0.6839313374246183
Alef 700,0.0,0.5204943365385742,0.45905450013463694,0.993920410732718,0.0,0.07858845310329957,0.693421937057272,0.7606162154696537,0.591821555806825,0.7316370091637028,0.26834267401493855,0.27134822767910155,0.7332914028828249,0.8493436425366069,0.45096356179221153,0.5868091495429735,0.591356140666869,0.44200713028103505,0.690471992822684,0.5698616358866463,0.890124592278335,0.8591291460355076,0.8892532402926318,0.7792818390113991,0.7331997057672484,0.6527994504490122,0.7622536938771445,0.7069521512214718,0.5802533062350602,0.7370125524913098,0.6985078346606074,0.8345407913492082,0.3894173800090203,0.6574544021706884,0.592984646285198,0.6557853078943349,0.40934521584453215
Alef regular,0.0,0.5054656205784614,0.5971333236840467,0.7351753618800115,0.0,0.47731590182364664,0.6572267125000089,0.8662965893673295,0.7653080222525133,0.6909783795106652,0.548010423910776,0.5119529829799941,0.5039492653276755,0.6774484454150616,0.6759454968739922,0.8973145128094666,0.39265680120898566,0.6850433026173447,0.9238153527724543,0.38664365710620074,0.8140559759826305,0.6472425383897639,0.7469086412034521,0.6907015859892071,0.6238363951553662,0.5063120823403372,0.7535299985710376,0.7843140560392683,0.7248329818202494,0.4775327595801171,0.6948604188397197,0.5478514948274014,0.6118357679813938,0.6550784453475382,0.2775050490484052,0.7126906791083939,0.5515865781916225
Alegreya 700,0.0,0.7096003781479991,0.6775995220139708,0.4988906271596206,0.0,0.057199046664567973,0.6891911642459884,0.8602434762678882,0.6375183565873488,0.756803383307264,0.47919106054960064,0.3846249691467401,0.6740484877399254,0.7754232478992135,0.576711568443134,0.8152090427030119,0.5384306989890058,0.6737072376172714,0.796303314082451,0.3994972881505586,0.8032110069563827,0.7604776857708982,0.8052521329622914,0.7506746522281934,0.7459311867123053,0.41716603190897444,0.7580218583231414,0.7623033168687092,0.6396875954250271,0.5254681586440675,0.6057471056946487,0.785644537715959,0.3369567936360389,0.6653080985068882,0.6068855440952194,0.5176287313757202,0.3849506820811117
Alegreya 900,0.0,0.740892972431106,0.6480479130722443,0.7439198958295806,0.0,0.05433863009195261,0.6901967674417102,0.7677423393508944,0.5258742905314797,0.7346553658287323,0.3674091271802377,0.22868071249253263,0.7590082737826052,0.8154366861342661,0.4816291878292919,0.6727496192126788,0.642523852451016,0.5091069119665298,0.712180577369925,0.5171283604210827,0.8367768323261171,0.8555024125847283,0.9023308695105762,0.8360918782648783,0.751167651228187,0.5012750203964654,0.7447474564296829,0.7040967494444539,0.5890943971665747,0.679403184153164,0.5992762755223621,0.918185296202175,0.2626760173077873,0.6182685436253369,0.7340940408751382,0.49465498776261957,0.31452848627347124
