font_name,capitals,cursive,display,italic,monospace,serif,angular,artistic,attention-grabbing,attractive,bad,boring,calm,charming,clumsy,complex,delicate,disorderly,dramatic,formal,fresh,friendly,gentle,graceful,happy,legible,modern,playful,pretentious,sharp,sloppy,soft,strong,technical,thin,warm,wide
ABeeZee italic,0.06435750757376653,0.11687073087038505,0.14711840697259285,0.8275347203009399,0.13679542513993515,0.12158535932274998,0.5762766643009252,0.3436197825509938,0.43153690584704896,0.5755041801899923,0.2499077937723251,0.3589917356588333,0.8142235282804515,0.5860082739149708,0.24597148595282708,0.27315672033993255,0.46012108294122384,0.26799405436334617,0.437719575362768,0.6982799475998835,0.9262043076642555,0.7948473546274893,0.9014493825463182,0.6549242932698898,0.5855557022509464,0.8469006372492868,0.4576254677901481,0.37975901191214956,0.31164002833710835,0.7735876961300909,0.5116931721938662,0.8197070337228008,0.4823728995842547,0.36556908004340083,0.555121820408982,0.593690630259729,0.48478777733069595
ABeeZee regular,0.0770695047496034,0.06499641736683605,0.06055741706191144,0.17938630381786033,0.13492531488284487,0.15934945736079414,0.2088548876243611,0.1598231991008603,0.33270756338486307,0.46343495327384965,0.21229740832342858,0.48176251736349496,0.8780994657697002,0.4677748103890026,0.12513322337823168,0.13016456756266917,0.4060620913010453,0.19118540196795863,0.2552923525375359,0.8217906493045926,0.9041646885189588,0.7411822022046279,0.8990915467757739,0.5451157336085073,0.4325526177803309,0.887397184753739,0.29716334406654,0.20809137558714066,0.22836122794365837,0.7080142541406049,0.20300844818904273,0.8333420788901765,0.4480689485814542,0.18287518287799454,0.5589048312670122,0.5097039421364994,0.4818727045561357
Abel regular,0.05600189947220263,0.08416586880523648,0.05982101223186843,0.15830261173764354,0.1378958781602399,0.10881297702789257,0.2829187756837387,0.1324082870547737,0.19370809514902926,0.2752902043851493,0.3340836587992839,0.7411962514280881,0.9088646980071177,0.33700781716964984,0.21200664082691562,0.16128671528973237,0.44765380705028013,0.23960620307662706,0.20827919715830384,0.7539403417292877,0.8071897574237082,0.6764680445303178,0.863253662209195,0.45743886701890785,0.3208377039981977,0.7443927396004495,0.32061346997418216,0.23113044843072125,0.13426546056230335,0.7250026033224344,0.25832217838594784,0.8901890814941262,0.30915698555158494,0.22284730459907545,0.7405793873426604,0.2745193871014611,0.35392117652859645
Abhaya Libre 500,0.10081948710505113,0.07580304694513447,0.06917311554629756,0.22010176674487883,0.08883975013956974,0.880735421995361,0.3414775078729406,0.22907856274890873,0.3544724088967035,0.5262844175858852,0.07057725852553423,0.41338035455156397,0.8742283795129396,0.5258512469031988,0.02525398629837871,0.24430420303282308,0.4619421653738008,0.11045244837349423,0.2689950084303307,0.899547669903086,0.8919011673064693,0.7429625762923843,0.9418964554977726,0.6581460736168825,0.47911904298165636,0.8826414761347604,0.3615381807025868,0.20682457421936967,0.3098402624115785,0.8550662596784029,0.15889236212444596,0.8017586072055428,0.4725814532124107,0.371261229921284,0.5498518303856568,0.495730693948734,0.5068660727251537
Abhaya Libre 600,0.10803261454704675,0.07849253365997166,0.05579937624248544,0.2219989431047641,0.07874965437902384,0.8856254456830686,0.3325832737239502,0.23553286077562904,0.40659640700237065,0.5753432759054595,0.06999586362538776,0.3610630799796204,0.8456469585136815,0.5397051121680058,0.03054698836769313,0.2693131608821755,0.4399596256119035,0.10229644277495586,0.30085618779329704,0.9080380119788396,0.909439688090129,0.7469819845433363,0.9323669254558351,0.6807266028119152,0.5123673409123609,0.9054232262303896,0.3963503660605737,0.21898646889827253,0.351207744739855,0.8483909326335217,0.14805094999788326,0.7628055465720606,0.5343353268636841,0.40960733012070927,0.48789489665767055,0.5673205194397455,0.5155742378457211
Abhaya Libre 700,0.10416797137599912,0.08377263077425866,0.044700055286762255,0.21607976457497008,0.08503638773590773,0.8842006102774529,0.33653404612011656,0.2623543333978317,0.487638528744127,0.6395305432087641,0.08964934226131938,0.3409365730203301,0.7901055432207877,0.5622184437927787,0.08177804559713286,0.31740409807929326,0.40754484540318653,0.10846260425399881,0.3561336193341276,0.8818340313855741,0.9184956088869333,0.749633133668261,0.9133725781861022,0.6950877951871773,0.5331981639818344,0.9151410349518116,0.4352855201172601,0.2524678598253289,0.435699118873261,0.8152720477785088,0.15708576204247587,0.6935749123271013,0.6149359387694162,0.46360934117942165,0.39829520350199216,0.6571642805650645,0.5302714308950305
Abhaya Libre 800,0.105279012723105,0.0830963037833433,0.042678282843167874,0.21597212595209758,0.08663695891345113,0.886434757076931,0.30786323026322354,0.3140493545016571,0.5682717627824012,0.7076545728247602,0.12696588416931218,0.3509337334380228,0.7235411594563669,0.5791387229014952,0.14329902623095875,0.37460261895727076,0.3892457544265101,0.13776228152935838,0.430263408901309,0.832053494790034,0.9084827557194454,0.7404055739883583,0.8896833190566807,0.6989335623350672,0.5562907520274215,0.8956175399480002,0.48153913785669955,0.2835723495619591,0.5155892178643116,0.7658159316013581,0.17666786735982604,0.6206715197624186,0.6813544050340311,0.5086622711287909,0.31362769569742993,0.7416859480842147,0.5455555163280484
Abhaya Libre regular,0.09415504026919011,0.09455149815508081,0.08991881050095192,0.20195252728304533,0.09451073903148281,0.8519496134202743,0.3615063695641976,0.21963717138994374,0.30055487076095383,0.4740447774382255,0.08363510752209241,0.45187821982031146,0.9018990581077555,0.49943118552496907,0.024118275766252126,0.22665655264342727,0.4746551673605545,0.12077506139539138,0.2387404571963366,0.8839692043008782,0.8736664362210774,0.7320780999392702,0.9531278318714387,0.6351839032422367,0.4481687620096825,0.8649980359993246,0.32827248355003896,0.19638735949063024,0.27265688002027044,0.8689002600310183,0.1617086854311373,0.829777936347936,0.4172635522512703,0.3387648642975977,0.6172195861775149,0.4249899254578195,0.49547883513246377
Abril Fatface regular,0.08052536749436578,0.08069955817981037,0.12099674451210836,0.23193907180455073,0.07987328949503965,0.8231970861360954,0.38123426780649255,0.37415101226037606,0.5672402304329398,0.6721749907630215,0.3338720890212587,0.37872374314801216,0.5970405062701987,0.5082860364342145,0.3466776345072067,0.500120637582482,0.37403131054329514,0.2720595215911626,0.5680232740445044,0.7167295209340134,0.8569460413129459,0.6779650089715481,0.8427480300485901,0.5935417254570742,0.48154919300075144,0.7751152842785459,0.49916635742106186,0.3133816372342434,0.5534567465240421,0.7131497400540531,0.2134939193319144,0.5274915023664386,0.7011402576247746,0.6073106716991189,0.27909227665304476,0.7654163813458426,0.5469643235312663
Actor regular,0.07168643286774892,0.0698555521871453,0.04609299555394558,0.21643167004096506,0.15118131485162767,0.12155865211933298,0.23225323763444392,0.10274723776428923,0.2914369748331888,0.4081826601611068,0.21987415840652888,0.5108347461101537,0.8749059861952351,0.4243662994293589,0.10004225316289189,0.10418658733041286,0.40882507326393036,0.1561265831579756,0.19317360304542577,0.8228485067795289,0.8719978245445508,0.7198312869569913,0.8906433192048631,0.5182975713207385,0.37548019016266787,0.8728253483205113,0.26580980722427106,0.16397128083765086,0.19445817600389964,0.7296258023928603,0.20379301490171609,0.8152395397827794,0.4297857070903288,0.14341088888894266,0.5796303844315082,0.4520495256310256,0.45758045821250265
