font_name,capitals,cursive,display,italic,monospace,serif,angular,artistic,attention-grabbing,attractive,bad,boring,calm,charming,clumsy,complex,delicate,disorderly,dramatic,formal,fresh,friendly,gentle,graceful,happy,legible,modern,playful,pretentious,sharp,sloppy,soft,strong,technical,thin,warm,wide
Eczar 500,0.060206197201997894,-0.021771692770830187,0.07683480111191066,-0.15036096250988495,-0.010124812916513959,0.890878658849743,0.37329386471455694,0.3737144196411675,0.5398370100022991,0.6848671283285784,0.1466806708248447,0.4241639904535415,0.7957487513761967,0.6999099606982453,0.22481019959582849,0.3783000654914791,0.43663339680846597,0.1693173903792038,0.43026495535205145,0.8031186337862433,0.8868369608903143,0.7662941484459214,0.8758874184988057,0.7330506459138246,0.5262283735563744,0.8832251069849665,0.5043291099936543,0.3506337179290582,0.44033459767881256,0.7387249196560346,0.26484207613833877,0.6728158576197759,0.5935726071379251,0.5235555375703996,0.42300516598238236,0.7502130880342387,0.5219114796949258
Eczar 600,0.05141395325542504,-0.028121391081516067,0.07356347408080877,-0.18178523131219637,0.0016915982515416927,0.8763926476849799,0.3668370762425509,0.3884105020107852,0.5974184566489509,0.6846727318129257,0.21695897393066033,0.4515381277919328,0.7142782591966912,0.6705877152589421,0.3103034322027787,0.44026949304798435,0.3943721073976845,0.19779583130271694,0.5207056698311175,0.7423467210350382,0.8579347569938817,0.7136545132200911,0.8380463641450004,0.6957703465996095,0.5026199487671508,0.8599106756745843,0.5207828968050742,0.37831004380722655,0.5006957425574736,0.7025200850960494,0.26981055043725877,0.5824468439260178,0.6683556183874971,0.5759836564027453,0.3504918665539174,0.7898481488899265,0.5549017740225642
Eczar 700,0.05988684683724983,-0.011186996631625534,0.06268514657847724,-0.10654811116747598,0.04031880698512852,0.7427877584071767,0.39054836003973414,0.41728875426938106,0.604862549689555,0.6817092934746983,0.25560592924022196,0.4845096028867264,0.6735017304857698,0.6605744391751811,0.33288532869028753,0.45508718479077614,0.3490523835832831,0.23232528981064304,0.566762218576564,0.7336098246199648,0.8325128068613742,0.6773970122709432,0.814436294798625,0.6493673189538041,0.4583002693532303,0.8188898816795106,0.5169643538602847,0.37813557413313026,0.5196797648913714,0.663653168821835,0.26523660191890275,0.5660151705057774,0.6919730972599124,0.5535898110891296,0.3094256794328851,0.7989433545149964,0.5642560769782075
Eczar 800,0.049765571894928654,-0.02394378104593281,0.06892459658716332,-0.15416164623066808,0.05699635141401588,0.6666588856758866,0.3626058808169859,0.4203437959607268,0.6159985536471749,0.6562563263995943,0.33533128978642757,0.5022150201802926,0.6013371349039167,0.6181114069794971,0.3840119248006948,0.5020864745522918,0.29751889951153593,0.28092445421985024,0.6244069707368773,0.6801214162683664,0.7904194351337926,0.6164743053973314,0.7772814235108425,0.5798150845522483,0.4104394130468765,0.7705967194516891,0.4839643253483724,0.3706078060158525,0.5459928125905202,0.6178528069019322,0.27939483422173583,0.48446903937690655,0.7248095360912851,0.5544918522862731,0.2624387722471022,0.8042426068384978,0.6002420595199265
Eczar regular,0.059235332312615865,-0.04310638948335915,0.07854048721454365,-0.0816048156898066,-0.014262483224355249,0.8483809077097051,0.386591990596435,0.31796497319650485,0.4060298789188927,0.5870685251830937,0.12054618250544524,0.45826969212454394,0.8902559283222777,0.679414670942772,0.158068208082347,0.2962941814960719,0.47153425216921924,0.15865635140493728,0.33875066973404305,0.8353787659071951,0.8834416068767018,0.7819766279098974,0.9275616740335548,0.6823489454811065,0.48678390095769286,0.9006123243827776,0.4256642031397221,0.30669992188431905,0.33604964520945196,0.7861192987705936,0.23401056660810826,0.7949008826758422,0.46743238153637756,0.45260702923193896,0.5830659797365536,0.6320094227224542,0.4858735625155801
Ek Mukta 200,0.07538433280537589,0.02661846401236906,0.13869924529555544,-0.09157920889580029,0.031079633048124167,0.12182720147452891,0.3818314347901717,0.18989403144617623,0.17884111768884475,0.2439315057574677,0.2910272657102053,0.6774625340940137,0.8867274475409082,0.49139327610941574,0.2056007679616476,0.16260841951071014,0.46268612836829554,0.23313736091794346,0.29236474238704707,0.7328377571178192,0.7682572330410201,0.6391014503791996,0.8803491143263071,0.4293123882389982,0.33149583637719315,0.7323995903692978,0.32335131611855183,0.20902283561682466,0.17033799367685298,0.7152495214020533,0.24009646209964575,0.9129138002866345,0.23757538770568887,0.216652091597603,0.8329137449335997,0.3755301552165002,0.39424832605866744
Ek Mukta 300,0.07059351335535353,-0.001023262061995156,0.09398102273793496,-0.1045239935649167,0.0283727224737777,0.13093309372679612,0.24828148239808256,0.07838000139657508,0.22703201238283552,0.3520491167364045,0.19844981831256425,0.5857180893780072,0.8926992278996855,0.5225608449991652,0.12948614856646312,0.09813864003654416,0.4504929947956405,0.16404759635744381,0.22868415158314337,0.7998450372620061,0.8218209545605154,0.702845302465106,0.8960782117886905,0.524435817188476,0.3492570126840593,0.8382491185556805,0.28148587622276267,0.175517637803714,0.17646870999701758,0.7398272224784892,0.1986882101963683,0.8789687520370754,0.34817984625330334,0.14171701717413832,0.701883281309116,0.4520526318536008,0.4206320181540695
Ek Mukta 500,0.07847437505576778,-0.03697491711246309,0.04663953388229225,-0.05599695359679546,0.06293302873727841,0.12350083126326156,0.1898821206053931,0.13691162227353038,0.40444346130364517,0.5099485679706975,0.1667890554240492,0.48738422950500926,0.8010733580571119,0.5902065117476836,0.12852457296890574,0.16461867192474855,0.3674068109936058,0.1383437737791411,0.3166427337680773,0.8178583477713004,0.8397061278690613,0.7038450375253535,0.8550940583647983,0.5942036795959749,0.422393730528952,0.8869208047322136,0.33026628287851645,0.21428247160973857,0.3050112491383407,0.6933077089058035,0.1665167710866935,0.7325787153556367,0.5379706998521131,0.20914285499204233,0.4601249103297471,0.6399240151642727,0.4788699938723876
Ek Mukta 600,0.07560875124274531,0.00323832568347987,0.05755511927658685,-0.05266962007518461,0.052924508604933196,0.08997741123368269,0.17012252704850095,0.14813650256838418,0.48713848594038506,0.5422423523293264,0.1973440580964454,0.4909503455071462,0.7400327543181098,0.5950791815909069,0.1737281234186474,0.21394635724327926,0.3257477972053862,0.15435159113699082,0.3327705067425691,0.7754903416393766,0.8295674317597351,0.6892295139854798,0.8183248338676348,0.5861309702218596,0.4259062077810536,0.8833782715050947,0.339410695631681,0.2302460129332521,0.3678296831139522,0.645522129424178,0.15371955108043056,0.6460884757523846,0.615104223293604,0.2237152278847433,0.3744239110118963,0.698885323869725,0.49944463332094535
Ek Mukta 700,0.07467952860533529,-0.003212207559631197,0.05876699866455737,-0.016735849794904167,0.05156421022923213,0.13429309382392002,0.16544500043354704,0.18455044575513324,0.5204736345495045,0.5822288833122203,0.22253508325669613,0.45420546505771675,0.7039104423232507,0.6049842479984688,0.18079017609534898,0.26033220820163805,0.3026968853839647,0.16446379125952804,0.3767959637878435,0.7598906180481004,0.8321063692775793,0.6813475119437828,0.8109793244078245,0.5747368652027807,0.43497333269394955,0.8736048135948099,0.3696084399366367,0.24238334477486745,0.4135690210654782,0.6283381770473169,0.14313259200247574,0.6018969269331318,0.6527291939976679,0.2984106312826008,0.31478187777697375,0.7337993783752552,0.5277327644409499
