font_name,capitals,cursive,display,italic,monospace,serif,angular,artistic,attention-grabbing,attractive,bad,boring,calm,charming,clumsy,complex,delicate,disorderly,dramatic,formal,fresh,friendly,gentle,graceful,happy,legible,modern,playful,pretentious,sharp,sloppy,soft,strong,technical,thin,warm,wide
ABeeZee italic,-0.15023826700424095,-0.7052307922402191,0.46373237252106875,-1.3895859963275632,1.3098385006789959,0.43474954614896905,-1.750101743185098,-0.874529249200698,1.5622389954848528,-1.146965484981024,2.0438173406064446,1.9298340787571753,-2.85089065064348,-1.8534260138144738,0.9565939574084645,0.5574005476380924,-2.6776751077919685,0.5176881657823643,-0.043929707492054736,-1.6056941063613945,-3.25773317984699,-3.4200178852881185,-3.5721931537433127,-2.397661204897855,-2.0689711715545047,-0.8212233530185268,-1.1493827770460028,-0.4433766261714729,0.5417669874622879,-1.7531038661937144,-1.2962484759825283,-2.7756151287284405,1.7517641828394575,0.6500005196210971,-2.0258183598736634,0.9694716999861062,2.7003738179602106
ABeeZee regular,-0.15023826700424095,-0.7269350261207239,-0.05156323276817929,0.5738525320676139,-0.5077736800596141,1.4191389318369325,0.8310369003418572,0.9621699170615184,0.5022022159687326,0.5919084974627321,0.13030721193466774,-0.3810231032281122,-0.7570174715281873,0.3280437445108159,0.6932269486901242,0.9054015067734462,0.13369010309157725,0.5388696716752128,1.2128727603909955,-0.8501528398926451,0.25806161624503804,-0.17247496358986525,-0.3675008330962368,0.24161626203477177,0.31243908026256917,-0.6165519902158417,0.8188889807249431,0.9137935452319979,1.035492357611567,-0.16784654090264095,0.40485623345307986,-0.5279072561356243,0.5357227463846693,0.8598147945021875,-0.5044941155841751,0.6477158736690071,-0.08367036039889546
Abel regular,-0.15023826700424095,0.1500940742318433,0.027828482381224474,1.2405962737309935,-0.5077736800596141,1.550648792323124,0.9417618317924749,0.8413983587809475,1.7464883125529362,1.1201598369446397,0.16867208464629516,-0.40569140311008955,-0.9183352025036551,0.6068834943151946,0.7132109428597696,1.1541580795460187,-0.2345709737503753,0.7526733820846779,1.327466048927106,-0.27322166002735776,0.21577703096578435,0.0862119263298378,-0.06870814286073065,1.1137066911265328,0.8916124690814257,0.13013436523857036,0.9125692229896846,0.6753456783261342,1.6883807696320479,-0.4053501826906575,1.0137429915666014,-0.8963256777509221,1.101928758787147,0.5319825400204071,-1.239006660434218,1.413144507189968,1.1998078617694266
Abhaya Libre 500,-0.15023826700424095,0.11187380217625364,0.283708571289335,-0.0711372326694897,-0.5077736800596141,-0.6341798485626851,0.4227052486707902,0.47989135461012344,-0.3841294284520508,-0.4475363043382771,0.6368333456266152,-0.10863340396167727,0.05256174648460533,0.13193206110088923,0.42395106763752627,0.4194996580408592,0.2999065468497309,0.36966031940218724,0.22884680500389978,-1.004771956749809,-0.22038514420298624,-0.022630691426539784,-0.2228385334147242,-0.3306999105950084,0.005660317470933543,-0.2061868104521083,0.5044351125408119,0.39762629834169244,-0.16268001204274732,-0.10610883052468419,0.5105824342859906,0.4667347428049017,-0.5784039541813735,-0.25056388412261565,0.42230762506094754,-1.492653927801817,-0.9166205784865512
Abhaya Libre 600,-0.15023826700424095,0.9030496533913827,1.1719915254710895,-0.07036511462561115,-0.5077736800596141,-0.5693313327277918,0.8675771560615749,1.021671334689308,-0.43443280868134804,0.11449297410517247,0.2740434039738796,-1.1766678669480823,0.42607146490987363,0.8459504319775943,0.6669121198448851,0.601486453176458,1.0657107517866917,0.8804777347573076,0.568924515705651,-0.9829260727457424,-0.39075992684550387,0.655791061233831,0.42680037070664606,0.7055177727646694,0.8448126800719818,-0.8708602030901671,0.7305923026472971,0.9810314979522547,0.13206941858964003,0.3639548637947061,0.8385589573309774,1.2540856217323777,-1.5007511164652132,0.6048085000106985,1.2542621347111427,-1.204616588124511,-1.2364581955751328
Abhaya Libre 700,-0.15023826700424095,0.8857405256604161,1.1795797603558578,-0.07174684195409159,-0.5077736800596141,-0.5677573354561637,0.869094230965138,1.0212673062289026,-0.4338352116014439,0.1040011680002027,0.27265704449134204,-1.1766817199813704,0.4261523219158603,0.8386539714687907,0.6671869950888135,0.595607315137427,1.0586422784317453,0.8768219571421559,0.5694385905433776,-0.992004487199761,-0.3822616044481979,0.6559141992750236,0.42066396318935123,0.7000168355543476,0.8405168876310245,-0.8586321827652845,0.7244892211092507,0.9832519981799179,0.1297106686220743,0.3651283733000901,0.8412887539038805,1.2497848653019406,-1.4933525093676852,0.6091388235385572,1.2494390621894687,-1.2010216674900789,-1.2323047726343468
Abhaya Libre 800,-0.15023826700424095,1.7189092553073297,1.3367475803163285,0.6002328671158808,-0.5077736800596141,-0.6689344818740154,0.9995841984296425,0.8566150076502614,-0.25918824114592726,0.9146158494611025,-0.07190021552207877,-1.5119472384889767,0.5313771291294921,1.1950684518412018,0.45388776850803547,0.611347481951317,1.324507406674154,0.7617386579366003,0.6772672108217975,-0.12936933598719122,-0.3371367916616726,0.9765471855348122,0.6607446812100454,1.1650955966747614,1.501920185082683,-0.970178319034509,0.9291593813197494,1.0454583431939355,0.40304108219502954,0.28730351504458,0.938230685920024,1.433138818881886,-1.490227992555405,0.14828411668823846,1.423123914348103,-0.6302558425965735,-1.2557163263333995
Abhaya Libre regular,-0.15023826700424095,-0.7304591829923124,0.1850376501355003,-0.7252174782265702,-0.5077736800596141,-0.639842554826127,0.1614444677516732,0.3421420344225732,-0.35952127876416723,-0.9705558408699995,0.8351948234456449,0.5426178087706687,-0.3836553693975167,-0.3404814652154475,0.43038986444494487,0.42425040348053494,-0.1517438057691123,0.22164114294965806,0.42193001044483797,-1.4001506707948177,-0.24421215689985215,-0.8435810608939662,-0.8278399105868444,-1.4006343004931419,-0.5431669614995092,-0.36476912245096493,0.14813611698735576,0.2936405955285548,-0.4833177790308021,-0.6335889213683109,0.15637053184686867,-0.21548052459413747,0.07706789917127879,0.05413672901241279,-0.20567908478882516,-1.2446605530098083,-0.578238495847642
Abril Fatface regular,-0.15023826700424095,0.9618485801871813,2.0188897764790728,0.5935198642900561,-0.5077736800596141,-0.683224095891055,0.8827159490514657,0.7197276656080464,0.4496033232583948,0.9773317764518235,0.2583835134895256,-0.6381918251955969,0.07426611618678573,0.5027881860033788,0.4290834119231121,0.6176716554002325,0.252095877858607,1.2638978146083422,0.832364357705902,-0.358570561789172,-0.01712929496097381,0.5069941950870142,-0.2428132826672426,0.791528506623512,1.3257558813704957,-0.729229217418325,0.4826826501001241,1.2095942248400482,0.540088341691962,-0.6474504211773524,0.8645592510980743,0.47142510431737567,-0.5147153280582091,0.3018743061961373,0.582362892486177,0.049997833041144156,-0.373702358279541
Actor regular,-0.15023826700424095,0.9701330522183514,0.9133894316358877,1.239895677540048,-0.5077736800596141,1.455291411849943,0.8550768328828184,1.3598163548175362,1.5642553466461087,1.3660354006870108,0.0984549350398004,-0.5719929140398592,-1.022969244759962,1.240542901864494,1.2076378520411148,1.5253078807695382,0.14445062797337677,0.8615805916357737,1.5104524413361133,-0.208098614737968,0.2289105629301781,0.31926777542038337,-0.061584178447473,1.3581600436989016,0.8037789933979731,-0.40009186365278976,1.2075290644151278,1.1118600617443617,2.0964216453223616,-0.4805201897036651,1.2058386244468726,-0.567509383503624,0.7328461812853196,1.0676263846306973,-0.8952144729533408,1.49020240560933,0.5605462546955556
